;	Item Numb	English	Korean Name	Type	Level	최소공격	최대공격	최소마법	최대마법	슬롯갯수	확률	착용직업	공격 범위	내구력	내구력경험치	공격속도	아이템속성	아이템성향	아이템무게	필요힘	필요지혜	필요민첩	필요카리스마	수리가격	판매가격	구입가격	힘+	지혜+	민첩+	카리스마+	체력+	마나+	물리데미지+	마법데미지+	방어력+	마법저항+	근거리	원거리	흑마법	백마법	힘-	지혜-	민첩-	카리스마-	체력-	마나-	물리데미지	마법데미지	방어력	마법저항	근거리	원거리	흑마법	백마법	남자이미지	2	3	4	5	남자스킨	여자이미지	2	3	4	5	여자스킨		
1815	8	+8 데스나이트의 모닝스타	+8 데스나이트의 모닝스타	7	4	135	142	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2376	11876	59379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	84	0
1816	9	+9 데스나이트의 모닝스타	+9 데스나이트의 모닝스타	7	4	160	167	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2494	12470	62348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	108	0
1817	10	+10 데스나이트의 모닝스타	+10 데스나이트의 모닝스타	7	4	190	197	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2619	13094	65466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	137	0
1818	11	+11 데스나이트의 모닝스타	+11 데스나이트의 모닝스타	7	4	221	228	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2750	13748	68740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	167	0
1819	12	+12 데스나이트의 모닝스타	+12 데스나이트의 모닝스타	7	4	256	263	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2888	14436	72177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	201	0
1820	13	+13 데스나이트의 모닝스타	+13 데스나이트의 모닝스타	7	4	296	303	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3032	15158	75786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	240	0
1821	14	+14 데스나이트의 모닝스타	+14 데스나이트의 모닝스타	7	4	337	344	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3184	15916	79576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	280	0
1822	15	+15 데스나이트의 모닝스타	+15 데스나이트의 모닝스타	7	4	384	391	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3343	16711	83555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	325	0
1823	16	+16 데스나이트의 모닝스타	+16 데스나이트의 모닝스타	7	4	435	442	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3510	17547	87733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	375	0
1824	17	+17 데스나이트의 모닝스타	+17 데스나이트의 모닝스타	7	4	495	502	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3685	18424	92120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	433	0
1825	18	+18 데스나이트의 모닝스타	+18 데스나이트의 모닝스타	7	4	561	568	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3870	19346	96726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	497	0
1826	19	+19 데스나이트의 모닝스타	+19 데스나이트의 모닝스타	7	4	636	643	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	4063	20313	101563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	570	0
1827	20	+20 데스나이트의 모닝스타	+20 데스나이트의 모닝스타	7	4	721	728	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	4266	21329	106642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	Wc_0029_1.mod	Wc_0029_2.mod	Wc_0029_3.mod	Wc_0029.tga	Wc_0029.tga	0	653	0
1828	0	이스의 모닝스타	이스의 모닝스타	7	4	52	59	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	1769	8842	44206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	0	0
1829	1	+1 이스의 모닝스타	+1 이스의 모닝스타	7	4	54	61	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	1857	9284	46417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	2	0
1830	2	+2 이스의 모닝스타	+2 이스의 모닝스타	7	4	56	63	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	1950	9748	48738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	4	0
1831	3	+3 이스의 모닝스타	+3 이스의 모닝스타	7	4	73	80	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2047	10235	51175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	20	0
1832	4	+4 이스의 모닝스타	+4 이스의 모닝스타	7	4	79	86	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2150	10747	53734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	26	0
1833	5	+5 이스의 모닝스타	+5 이스의 모닝스타	7	4	84	91	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2257	11285	56421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	31	0
1834	6	+6 이스의 모닝스타	+6 이스의 모닝스타	7	4	107	114	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2370	11849	59243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	53	0
1835	7	+7 이스의 모닝스타	+7 이스의 모닝스타	7	4	119	126	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2489	12442	62206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	65	0
1836	8	+8 이스의 모닝스타	+8 이스의 모닝스타	7	4	142	149	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2613	13064	65317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	87	0
1837	9	+9 이스의 모닝스타	+9 이스의 모닝스타	7	4	168	175	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2744	13717	68583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	113	0
1838	10	+10 이스의 모닝스타	+10 이스의 모닝스타	7	4	199	206	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2881	14403	72013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	143	0
1839	11	+11 이스의 모닝스타	+11 이스의 모닝스타	7	4	231	238	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3025	15123	75614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	174	0
1840	12	+12 이스의 모닝스타	+12 이스의 모닝스타	7	4	268	275	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3176	15879	79395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	210	0
1841	13	+13 이스의 모닝스타	+13 이스의 모닝스타	7	4	311	318	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3335	16673	83365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	251	0
1842	14	+14 이스의 모닝스타	+14 이스의 모닝스타	7	4	353	360	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3502	17507	87534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	292	0
1843	15	+15 이스의 모닝스타	+15 이스의 모닝스타	7	4	401	408	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3677	18383	91911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	339	0
1844	16	+16 이스의 모닝스타	+16 이스의 모닝스타	7	4	456	463	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3861	19302	96507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	392	0
1845	17	+17 이스의 모닝스타	+17 이스의 모닝스타	7	4	518	525	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	4054	20267	101333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	452	0
1846	18	+18 이스의 모닝스타	+18 이스의 모닝스타	7	4	587	594	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	4256	21280	106400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	519	0
1847	19	+19 이스의 모닝스타	+19 이스의 모닝스타	7	4	666	673	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	4469	22344	111720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	596	0
1848	20	+20 이스의 모닝스타	+20 이스의 모닝스타	7	4	754	761	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	4693	23462	117306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	Wc_0022_1.mod	Wc_0022_2.mod	Wc_0022_3.mod	Wc_0022.tga	Wc_0022.tga	0	682	0
1849	0	오크의 해머	오크의 해머	7	4	56	63	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	1946	9726	48626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	0	0
1850	1	+1 오크의 해머	+1 오크의 해머	7	4	58	65	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2043	10212	51058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	2	0
1851	2	+2 오크의 해머	+2 오크의 해머	7	4	60	67	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2145	10723	53611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	4	0
1852	3	+3 오크의 해머	+3 오크의 해머	7	4	78	85	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2252	11259	56292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	21	0
1853	4	+4 오크의 해머	+4 오크의 해머	7	4	84	91	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2365	11822	59107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	27	0
1854	5	+5 오크의 해머	+5 오크의 해머	7	4	90	97	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2483	12413	62063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	33	0
1855	6	+6 오크의 해머	+6 오크의 해머	7	4	113	120	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2607	13034	65167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	55	0
1856	7	+7 오크의 해머	+7 오크의 해머	7	4	127	134	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2738	13686	68426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	69	0
1857	8	+8 오크의 해머	+8 오크의 해머	7	4	151	158	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	2874	14370	71848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	92	0
1858	9	+9 오크의 해머	+9 오크의 해머	7	4	179	186	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3018	15089	75441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	119	0
1859	10	+10 오크의 해머	+10 오크의 해머	7	4	212	219	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3169	15843	79214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	151	0
1860	11	+11 오크의 해머	+11 오크의 해머	7	4	246	253	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3327	16635	83175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	184	0
1861	12	+12 오크의 해머	+12 오크의 해머	7	4	285	292	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3494	17467	87334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	222	0
1862	13	+13 오크의 해머	+13 오크의 해머	7	4	329	336	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3669	18341	91701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	265	0
1863	14	+14 오크의 해머	+14 오크의 해머	7	4	374	381	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	3852	19258	96287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	309	0
1864	15	+15 오크의 해머	+15 오크의 해머	7	4	425	432	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	4045	20221	101102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	358	0
1865	16	+16 오크의 해머	+16 오크의 해머	7	4	483	490	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	4247	21232	106158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	414	0
1866	17	+17 오크의 해머	+17 오크의 해머	7	4	547	554	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	4459	22294	111466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	477	0
1867	18	+18 오크의 해머	+18 오크의 해머	7	4	622	629	0	0	0	0	0	2	50	0	3	0	0	0	0	0	0	0	4682	23408	117040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	Wc_0015_1.mod	Wc_0015_2.mod	Wc_0015_3.mod	Wc_0015.tga	Wc_0015.tga	0	549	0
